maxsimulationtime=1000	models=Centroid	sdr=0.05	leadersmodeloffset=0.0,0.0,	locationinitializer=random initializer	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	maps=squarereflect	width=500	height=500	rangealgorithms=NullPowerAlgorithm	groupsizes=10,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	selected=random initializer	width=500	height=500	selected=squarereflect	selected=NullPowerAlgorithm	maxspeed=10	minspeed=5	maxpausetime=10	selected=Random WayPoint	maxinitialdistance=30	extratraces=true	pergrouprange=false	adr=0.05	nodenumber=5	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	fileaddress=output	isinput=false	multiple=false	filenamegenerator=simple	seed=outputtrace	numberiterate=true	tracewriter=text
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range	GroupNumber	Is Leader
266	2	118	54	5066	0031	0	0	false
266	3	122	48	5072	0032	0	0	false
266	4	111	56	5032	0032	0	0	false
267	0	146	64	5048	0032	0	0	true
267	1	130	51	505	0032	0	0	false
267	2	124	55	5053	0031	0	0	false
267	3	127	50	5049	0032	0	0	false
267	4	116	57	5047	0032	0	0	false
268	0	151	66	5048	0032	0	0	true
268	1	136	52	5023	0032	0	0	false
268	2	129	57	5021	0031	0	0	false
268	3	133	52	5025	0032	0	0	false
268	4	121	59	5023	0032	0	0	false
269	0	156	68	5048	0032	0	0	true
269	1	141	54	5038	0032	0	0	false
269	2	134	59	5057	0031	0	0	false
269	3	138	53	5045	0032	0	0	false
269	4	126	61	5039	0032	0	0	false
270	0	161	69	5048	0032	0	0	true
270	1	146	56	5066	0032	0	0	false
270	2	139	60	5037	0031	0	0	false
270	3	143	55	5048	0032	0	0	false
270	4	131	62	5061	0032	0	0	false
271	0	166	71	5048	0032	0	0	true
271	1	151	57	5054	0032	0	0	false
271	2	144	62	5025	0031	0	0	false
271	3	148	57	5021	0032	0	0	false
271	4	136	64	5038	0032	0	0	false
272	0	172	73	5048	0032	0	0	true
272	1	156	59	5031	0032	0	0	false
272	2	149	64	503	0031	0	0	false
272	3	153	58	5043	0032	0	0	false
272	4	141	66	5022	0032	0	0	false
273	0	177	74	5048	0032	0	0	true
273	1	161	61	5028	0032	0	0	false
273	2	154	65	5067	0031	0	0	false
273	3	158	60	5043	0032	0	0	false
273	4	146	68	5046	0032	0	0	false
274	0	182	76	5048	0032	0	0	true
274	1	166	62	5075	0032	0	0	false
274	2	160	67	5021	0031	0	0	false
274	3	163	62	505	0032	0	0	false
274	4	152	69	507	0032	0	0	false
275	0	187	78	5048	0032	0	0	true
275	1	172	64	5072	0032	0	0	false
275	2	165	69	5027	0032	0	0	false
275	3	169	63	507	0032	0	0	false
275	4	157	71	5074	0032	0	0	false
276	0	193	80	5048	0032	0	0	true
276	1	177	66	5071	0032	0	0	false
276	2	170	70	5047	0032	0	0	false
276	3	174	65	504	0032	0	0	false
276	4	162	73	5048	0032	0	0	false
277	0	198	81	5048	0032	0	0	true
277	1	183	68	5029	0032	0	0	false
277	2	175	72	5055	0032	0	0	false
277	3	179	67	5064	0032	0	0	false
277	4	168	75	5037	0032	0	0	false
278	0	203	83	5048	0032	0	0	true
278	1	188	70	5058	0032	0	0	false
278	2	180	74	5026	0032	0	0	false
278	3	184	69	5066	0032	0	0	false
278	4	173	76	5022	0032	0	0	false
279	0	208	85	5048	0032	0	0	true
279	1	193	71	5064	0032	0	0	false
279	2	185	75	5037	0032	0	0	false
279	3	190	70	5054	0032	0	0	false
279	4	178	78	5075	0032	0	0	false
280	0	213	87	5048	0032	0	0	true
280	1	198	73	5024	0032	0	0	false
280	2	190	77	507	0032	0	0	false
280	3	195	72	5068	0032	0	0	false
280	4	183	80	5049	0032	0	0	false
281	0	219	88	5048	0032	0	0	true
281	1	203	75	5049	0032	0	0	false
281	2	196	79	5059	0032	0	0	false
281	3	200	74	5073	0032	0	0	false
281	4	188	81	5038	0032	0	0	false
282	0	224	90	5048	0032	0	0	true
282	1	209	76	5034	0032	0	0	false
282	2	201	81	5066	0032	0	0	false
282	3	206	76	5046	0032	0	0	false
282	4	193	83	5026	0032	0	0	false
283	0	229	92	5048	0032	0	0	true
283	1	214	78	506	0032	0	0	false
283	2	206	82	5045	0032	0	0	false
283	3	211	77	507	0032	0	0	false
283	4	198	85	5051	0032	0	0	false
284	0	234	93	5048	0032	0	0	true
284	1	219	80	5056	0032	0	0	false
284	2	212	84	5034	0032	0	0	false
284	3	216	79	5052	0032	0	0	false
284	4	204	86	504	0032	0	0	false
285	0	239	95	5048	0032	0	0	true
285	1	224	82	5058	0032	0	0	false
285	2	217	86	5053	0032	0	0	false
285	3	222	81	5039	0032	0	0	false
285	4	209	88	5043	0032	0	0	false
286	0	245	97	5048	0032	0	0	true
286	1	230	83	5035	0032	0	0	false
286	2	222	87	506	0032	0	0	false
286	3	227	83	5068	0032	0	0	false
286	4	214	90	5062	0032	0	0	false
287	0	250	99	5048	0032	0	0	true
287	1	235	85	5046	0032	0	0	false
287	2	227	89	5073	0032	0	0	false
287	3	232	84	5039	0032	0	0	false
287	4	219	92	5023	0032	0	0	false
288	0	255	100	5048	0032	0	0	true
288	1	240	87	5034	0032	0	0	false
288	2	233	91	5067	0032	0	0	false
288	3	237	86	5074	0032	0	0	false
288	4	224	93	5036	0032	0	0	false
289	0	260	102	5048	0032	0	0	true
289	1	245	88	5066	0032	0	0	false
289	2	238	93	5051	0032	0	0	false
289	3	243	88	505	0032	0	0	false
289	4	229	95	5044	0032	0	0	false
290	0	265	104	5048	0032	0	0	true
290	1	250	90	5026	0032	0	0	false
290	2	243	95	5068	0032	0	0	false
290	3	248	90	5028	0032	0	0	false
290	4	235	97	5068	0032	0	0	false
291	0	271	105	5048	0032	0	0	true
291	1	255	92	5037	0032	0	0	false
291	2	249	96	5053	0032	0	0	false
291	3	253	91	5027	0032	0	0	false
291	4	240	98	5045	0032	0	0	false
292	0	276	107	5048	0032	0	0	true
292	1	260	94	507	0032	0	0	false
292	2	254	98	5048	0032	0	0	false
292	3	258	93	5075	0032	0	0	false
292	4	245	100	5028	0032	0	0	false
293	0	281	109	5048	0032	0	0	true
293	1	266	95	5032	0032	0	0	false
293	2	259	100	5024	0032	0	0	false
293	3	264	95	5072	0032	0	0	false
293	4	250	102	5051	0032	0	0	false
294	0	286	111	5048	0032	0	0	true
294	1	271	97	5032	0032	0	0	false
294	2	264	101	5065	0032	0	0	false
294	3	269	97	5028	0032	0	0	false
294	4	255	104	5045	0032	0	0	false
295	0	291	112	5048	0032	0	0	true
295	1	276	99	5037	0032	0	0	false
295	2	269	103	5056	0032	0	0	false
295	3	274	98	5063	0032	0	0	false
295	4	261	105	5023	0032	0	0	false
296	0	297	114	5048	0032	0	0	true
296	1	281	100	507	0032	0	0	false
296	2	275	105	5045	0032	0	0	false
296	3	279	100	5056	0032	0	0	false
296	4	265	107	5049	0032	0	0	false
297	0	302	116	5048	0032	0	0	true
297	1	286	102	504	0032	0	0	false
297	2	280	107	5032	0032	0	0	false
297	3	285	102	5057	0032	0	0	false
297	4	271	109	5039	0032	0	0	false
298	0	307	118	5048	0032	0	0	true
298	1	292	104	5055	0032	0	0	false
298	2	285	108	5046	0032	0	0	false
298	3	290	104	506	0032	0	0	false
298	4	276	110	5021	0032	0	0	false
299	0	312	119	5048	0032	0	0	true
299	1	297	106	5061	0032	0	0	false
299	2	290	110	5056	0032	0	0	false
299	3	295	105	5033	0032	0	0	false
299	4	281	112	5064	0032	0	0	false
300	0	317	121	5048	0032	0	0	true
300	1	302	107	5026	0032	0	0	false
300	2	295	112	5046	0032	0	0	false
300	3	300	107	5028	0032	0	0	false
300	4	286	114	5058	0032	0	0	false
301	0	323	123	5048	0032	0	0	true
301	1	307	109	5071	0032	0	0	false
301	2	301	113	5049	0032	0	0	false
301	3	305	109	5071	0032	0	0	false
301	4	291	116	5062	0032	0	0	false
302	0	328	124	5048	0032	0	0	true
302	1	313	111	5028	0032	0	0	false
302	2	306	115	5062	0032	0	0	false
302	3	311	110	5072	0032	0	0	false
302	4	297	117	5035	0032	0	0	false
303	0	333	126	5048	0032	0	0	true
303	1	318	112	5042	0032	0	0	false
303	2	311	117	5055	0032	0	0	false
303	3	316	112	5066	0032	0	0	false
303	4	302	119	503	0032	0	0	false
304	0	338	128	5048	0032	0	0	true
304	1	323	114	5026	0032	0	0	false
304	2	316	119	5021	0032	0	0	false
304	3	321	114	5023	0032	0	0	false
304	4	307	121	5072	0032	0	0	false
305	0	343	130	5048	0032	0	0	true
305	1	328	116	5048	0032	0	0	false
305	2	321	120	5068	0032	0	0	false
305	3	326	116	5056	0032	0	0	false
305	4	312	122	5062	0032	0	0	false
306	0	349	131	5048	0032	0	0	true
306	1	333	118	5053	0032	0	0	false
306	2	327	122	5036	0032	0	0	false
306	3	332	117	5035	0032	0	0	false
306	4	318	124	5037	0032	0	0	false
307	0	354	133	5048	0032	0	0	true
307	1	338	119	5029	0032	0	0	false
307	2	332	124	5056	0032	0	0	false
307	3	337	119	5055	0032	0	0	false
307	4	323	126	5054	0032	0	0	false
308	0	359	135	5048	0032	0	0	true
308	1	343	121	507	0032	0	0	false
308	2	337	126	5054	0032	0	0	false
308	3	342	121	5073	0032	0	0	false
308	4	328	128	5073	0032	0	0	false
309	0	364	136	5048	0032	0	0	true
309	1	349	123	5033	0032	0	0	false
309	2	342	127	5064	0032	0	0	false
309	3	347	123	5063	0032	0	0	false
309	4	333	129	5066	0032	0	0	false
310	0	369	138	5048	0032	0	0	true
310	1	354	124	5023	0032	0	0	false
310	2	348	129	5051	0032	0	0	false
310	3	353	124	5058	0032	0	0	false
310	4	339	131	503	0032	0	0	false
311	0	375	140	5048	0032	0	0	true
311	1	359	126	5048	0032	0	0	false
311	2	353	131	5021	0032	0	0	false
311	3	358	126	5056	0032	0	0	false
311	4	344	133	504	0032	0	0	false
312	0	380	142	5048	0032	0	0	true
312	1	364	128	5043	0032	0	0	false
312	2	358	132	5027	0032	0	0	false
312	3	363	128	5026	0032	0	0	false
312	4	349	135	5047	0032	0	0	false
313	0	385	143	5048	0032	0	0	true
313	1	369	129	5029	0032	0	0	false
313	2	363	134	5064	0032	0	0	false
313	3	368	130	5047	0032	0	0	false
313	4	354	136	5032	0032	0	0	false
314	0	390	145	5048	0032	0	0	true
314	1	374	131	5071	0032	0	0	false
314	2	368	136	504	0032	0	0	false
314	3	374	131	5027	0032	0	0	false
314	4	359	138	5068	0032	0	0	false
315	0	395	147	5048	0032	0	0	true
315	1	379	133	5031	0032	0	0	false
315	2	373	138	5064	0032	0	0	false
315	3	379	133	5045	0032	0	0	false
315	4	365	140	5021	0032	0	0	false
316	0	401	149	5048	0032	0	0	true
316	1	384	135	5054	0032	0	0	false
316	2	379	139	5035	0032	0	0	false
316	3	384	135	5044	0032	0	0	false
316	4	370	141	5074	0032	0	0	false
317	0	406	150	5048	0032	0	0	true
317	1	390	136	5044	0032	0	0	false
317	2	384	141	5022	0032	0	0	false
317	3	389	136	5035	0032	0	0	false
317	4	375	143	5022	0032	0	0	false
318	0	411	152	5048	0032	0	0	true
318	1	395	138	5075	0032	0	0	false
318	2	389	143	5063	0032	0	0	false
318	3	394	138	5041	0032	0	0	false
318	4	380	145	5056	0032	0	0	false
319	0	416	154	5048	0032	0	0	true
319	1	400	140	5067	0032	0	0	false
319	2	394	144	5075	0032	0	0	false
319	3	399	140	5054	0032	0	0	false
319	4	385	147	5048	0032	0	0	false
320	0	422	155	5048	0032	0	0	true
320	1	406	142	5044	0032	0	0	false
320	2	400	146	5031	0032	0	0	false
320	3	404	141	5072	0032	0	0	false
320	4	390	148	5053	0032	0	0	false
321	0	427	157	5048	0032	0	0	true
321	1	411	143	5043	0032	0	0	false
321	2	405	148	5029	0032	0	0	false
321	3	410	143	5072	0032	0	0	false
321	4	396	150	5075	0032	0	0	false
322	0	432	159	5048	0032	0	0	true
322	1	416	145	5048	0032	0	0	false
322	2	410	150	503	0032	0	0	false
322	3	415	145	5054	0032	0	0	false
322	4	401	152	5071	0032	0	0	false
323	0	437	161	5048	0032	0	0	true
323	1	421	147	5065	0032	0	0	false
323	2	415	151	5073	0032	0	0	false
323	3	421	147	5055	0032	0	0	false
323	4	407	154	5057	0032	0	0	false
324	0	442	162	5048	0032	0	0	true
324	1	427	149	5029	0032	0	0	false
324	2	420	153	503	0032	0	0	false
324	3	426	149	5027	0032	0	0	false
324	4	412	155	5028	0032	0	0	false
325	0	448	164	5048	0032	0	0	true
325	1	432	150	5046	0032	0	0	false
325	2	425	155	5047	0032	0	0	false
325	3	431	150	505	0032	0	0	false
325	4	417	157	5029	0032	0	0	false
326	0	453	166	5048	0032	0	0	true
326	1	437	152	5073	0032	0	0	false
326	2	430	156	5071	0032	0	0	false
326	3	436	152	504	0032	0	0	false
326	4	422	159	5042	0032	0	0	false
327	0	458	167	5048	0032	0	0	true
327	1	442	154	5071	0032	0	0	false
327	2	436	158	5048	0032	0	0	false
327	3	441	154	5054	0032	0	0	false
327	4	427	160	5032	0032	0	0	false
328	0	463	169	5048	0032	0	0	true
328	1	448	156	5066	0032	0	0	false
328	2	441	160	5039	0032	0	0	false
328	3	446	155	5066	0032	0	0	false
328	4	432	162	5045	0032	0	0	false
329	0	468	171	5048	0032	0	0	true
329	1	453	157	5055	0032	0	0	false
329	2	446	162	5032	0032	0	0	false
329	3	452	157	5074	0032	0	0	false
329	4	437	164	5034	0032	0	0	false
330	0	474	173	5048	0032	0	0	true
330	1	458	159	5029	0032	0	0	false
330	2	451	163	5027	0032	0	0	false
330	3	457	159	5069	0032	0	0	false
330	4	442	165	5058	0032	0	0	false
331	0	479	174	5048	0032	0	0	true
331	1	463	161	5042	0032	0	0	false
331	2	456	165	5038	0032	0	0	false
331	3	463	161	5044	0032	0	0	false
331	4	448	167	5049	0032	0	0	false
332	0	484	176	5048	0032	0	0	true
332	1	468	162	5021	0032	0	0	false
332	2	461	167	5054	0032	0	0	false
332	3	468	162	5034	0032	0	0	false
332	4	453	169	5056	0032	0	0	false
333	0	489	178	5048	0032	0	0	true
333	1	473	164	5026	0032	0	0	false
333	2	467	168	5021	0032	0	0	false
333	3	473	164	5059	0032	0	0	false
333	4	458	171	5067	0032	0	0	false
334	0	494	180	5048	0032	0	0	true
334	1	478	166	5071	0032	0	0	false
334	2	472	170	5074	0032	0	0	false
334	3	478	166	504	0032	0	0	false
334	4	464	172	5043	0032	0	0	false
335	0	498	181	5048	0032	0	0	true
335	1	484	168	5062	0032	0	0	false
335	2	477	172	5075	0032	0	0	false
335	3	483	168	5058	0032	0	0	false
335	4	469	174	5052	0032	0	0	false
336	0	498	181	5048	0032	0	0	true
336	1	489	169	505	3046	0	0	false
336	2	482	174	5051	0032	0	0	false
336	3	489	169	5032	3046	0	0	false
336	4	474	176	5062	0032	0	0	false
337	0	498	181	5048	0032	0	0	true
337	1	484	168	5053	0032	0	0	false
337	2	488	175	506	0032	0	0	false
337	3	484	168	5036	0032	0	0	false
337	4	479	178	5044	3046	0	0	false
338	0	498	181	5048	0032	0	0	true
338	1	489	169	5072	3046	0	0	false
338	2	493	177	5031	0032	0	0	false
338	3	489	169	5027	3046	0	0	false
338	4	474	176	5052	0032	0	0	false
339	0	498	181	5048	0032	0	0	true
339	1	484	167	5072	0032	0	0	false
339	2	498	179	504	0032	0	0	false
339	3	484	168	5025	0032	0	0	false
339	4	479	178	5065	3046	0	0	false
340	0	498	181	5048	0032	0	0	true
340	1	489	169	5056	3046	0	0	false
340	2	496	180	5065	0023	0	0	false
340	3	489	169	5039	3046	0	0	false
340	4	474	176	5036	0032	0	0	false
341	0	498	181	5048	0032	0	0	true
341	1	484	168	5042	0032	0	0	false
341	2	498	182	5025	002	0	0	false
341	3	483	168	5041	0032	0	0	false
341	4	479	178	5028	3046	0	0	false
342	0	498	181	5048	0032	0	0	true
342	1	489	169	5067	3046	0	0	false
342	2	496	183	5035	0015	0	0	false
342	3	489	169	5049	3046	0	0	false
342	4	474	176	5061	0032	0	0	false
343	0	498	181	5048	0032	0	0	true
343	1	484	167	5033	0032	0	0	false
343	2	497	184	5074	0013	0	0	false
343	3	483	168	5024	0032	0	0	false
343	4	479	178	5046	3046	0	0	false
344	0	497	187	6019	1081	0	0	true
344	1	489	169	6025	0035	0	0	false
344	2	496	184	6042	1069	0	0	false
344	3	488	169	6028	0017	0	0	false
344	4	474	176	603	508	0	0	false
345	0	495	193	6019	1081	0	0	true
345	1	495	171	5092	0075	0	0	false
345	2	495	191	6032	1071	0	0	false
345	3	495	170	6001	006	0	0	false
345	4	480	173	6049	6004	0	0	false
346	0	494	199	6019	1081	0	0	true
346	1	499	175	6006	1014	0	0	false
346	2	494	197	5097	1074	0	0	false
346	3	499	174	6028	1008	0	0	false
346	4	486	172	6002	0028	0	0	false
347	0	492	205	6019	1081	0	0	true
347	1	498	181	6046	1016	0	0	false
347	2	493	203	6036	1075	0	0	false
347	3	497	179	6012	1	0	0	false
347	4	492	173	6	1015	0	0	false
348	0	491	211	6019	1081	0	0	true
348	1	499	187	5093	1035	0	0	false
348	2	492	209	6029	1077	0	0	false
348	3	499	184	6031	1031	0	0	false
348	4	494	179	6022	1064	0	0	false
349	0	489	217	6019	1081	0	0	true
349	1	499	193	5089	1046	0	0	false
349	2	491	215	5098	1078	0	0	false
349	3	498	191	605	1036	0	0	false
349	4	494	185	6001	1077	0	0	false
350	0	488	223	6019	1081	0	0	true
350	1	499	198	6012	1061	0	0	false
350	2	490	221	6007	1078	0	0	false
350	3	499	197	6004	1056	0	0	false
350	4	493	191	6041	108	0	0	false
351	0	486	229	6019	1081	0	0	true
351	1	499	205	6009	107	0	0	false
351	2	488	227	6023	1079	0	0	false
351	3	499	203	601	1069	0	0	false
351	4	491	197	6009	1081	0	0	false
352	0	486	233	6019	1081	0	0	true
352	1	498	211	6042	1074	0	0	false
352	2	487	233	6022	1079	0	0	false
352	3	499	209	6036	1074	0	0	false
352	4	490	203	602	1081	0	0	false
353	0	486	233	6019	1081	0	0	true
353	1	497	217	6041	1074	0	0	false
353	2	486	239	6003	1079	0	0	false
353	3	498	215	6031	1074	0	0	false
353	4	488	209	6027	4095	0	0	false
354	0	486	233	6019	1081	0	0	true
354	1	496	223	6024	4088	0	0	false
354	2	484	245	6025	1079	0	0	false
354	3	497	221	6031	4088	0	0	false
354	4	490	203	6033	1081	0	0	false
355	0	486	233	6019	1081	0	0	true
355	1	497	217	6001	1074	0	0	false
355	2	483	251	6026	1079	0	0	false
355	3	498	215	6004	1074	0	0	false
355	4	488	209	6018	4095	0	0	false
356	0	486	233	6019	1081	0	0	true
356	1	496	223	6042	4088	0	0	false
356	2	481	257	6018	4093	0	0	false
356	3	497	221	6027	4088	0	0	false
356	4	490	203	5097	1081	0	0	false
357	0	486	233	6019	1081	0	0	true
357	1	497	217	6004	1074	0	0	false
357	2	483	251	6038	1079	0	0	false
357	3	498	215	6013	1074	0	0	false
357	4	488	209	605	4095	0	0	false
358	0	486	233	6019	1081	0	0	true
358	1	496	223	6035	4088	0	0	false
358	2	481	258	6007	4093	0	0	false
358	3	497	221	5092	4088	0	0	false
358	4	490	202	6032	1081	0	0	false
359	0	486	233	6019	1081	0	0	true
359	1	497	216	6036	1074	0	0	false
359	2	483	252	6009	1079	0	0	false
359	3	498	215	602	1074	0	0	false
359	4	488	209	6012	4095	0	0	false
360	0	486	233	6019	1081	0	0	true
360	1	496	223	6015	4088	0	0	false
360	2	481	258	6007	4093	0	0	false
360	3	497	221	6012	4088	0	0	false
360	4	490	203	6041	1081	0	0	false
361	0	486	233	6019	1081	0	0	true
361	1	497	217	6034	1074	0	0	false
361	2	483	252	6001	1079	0	0	false
361	3	498	215	5092	1074	0	0	false
361	4	488	209	6017	4095	0	0	false
362	0	478	228	9006	3071	0	0	true
362	1	496	223	9029	2013	0	0	false
362	2	481	257	9014	4017	0	0	false
362	3	497	221	808	1096	0	0	false
362	4	490	203	8096	1029	0	0	false
363	0	470	223	9006	3071	0	0	true
363	1	491	231	8089	2075	0	0	false
363	2	477	250	8073	4008	0	0	false
363	3	493	229	9049	2055	0	0	false
363	4	492	211	9027	1056	0	0	false
364	0	463	218	9006	3071	0	0	true
364	1	483	234	903	303	0	0	false
364	2	472	243	9024	4001	0	0	false
364	3	485	235	8087	3023	0	0	false
364	4	492	221	9045	2035	0	0	false
365	0	455	213	9006	3071	0	0	true
365	1	474	233	8084	3057	0	0	false
365	2	466	236	8077	3095	0	0	false
365	3	477	234	8072	3056	0	0	false
365	4	486	227	9036	3057	0	0	false
366	0	447	208	9006	3071	0	0	true
366	1	466	229	901	3066	0	0	false
366	2	460	229	9049	3091	0	0	false
366	3	469	230	9018	3066	0	0	false
366	4	477	224	901	3071	0	0	false
367	0	440	203	9006	3071	0	0	true
367	1	458	224	8077	3069	0	0	false
367	2	453	223	904	3087	0	0	false
367	3	461	226	8079	3069	0	0	false
367	4	469	219	9025	3071	0	0	false
368	0	432	198	9006	3071	0	0	true
368	1	451	220	9039	307	0	0	false
368	2	446	216	9007	3084	0	0	false
368	3	453	221	9026	307	0	0	false
368	4	462	214	8089	3071	0	0	false
369	0	424	194	9006	3071	0	0	true
369	1	443	215	809	3071	0	0	false
369	2	439	211	9008	3081	0	0	false
369	3	445	216	9043	3071	0	0	false
369	4	454	209	8084	3071	0	0	false
370	0	417	189	9006	3071	0	0	true
370	1	435	210	8065	3071	0	0	false
370	2	432	205	8077	3079	0	0	false
370	3	437	211	9012	3071	0	0	false
370	4	447	204	8086	3071	0	0	false
371	0	409	184	9006	3071	0	0	true
371	1	428	205	8094	3071	0	0	false
371	2	425	200	9043	3078	0	0	false
371	3	430	206	8067	3071	0	0	false
371	4	439	199	8071	3071	0	0	false
372	0	402	179	9006	3071	0	0	true
372	1	420	201	9009	3071	0	0	false
372	2	417	194	8089	3076	0	0	false
372	3	422	202	9026	3071	0	0	false
372	4	432	195	9041	3071	0	0	false
373	0	394	174	9006	3071	0	0	true
373	1	413	196	901	3071	0	0	false
373	2	410	189	9011	3075	0	0	false
373	3	415	197	9002	3071	0	0	false
373	4	424	190	9022	3071	0	0	false
374	0	386	169	9006	3071	0	0	true
374	1	405	191	9021	3071	0	0	false
374	2	402	184	901	3074	0	0	false
374	3	407	192	9005	3071	0	0	false
374	4	416	185	9007	3071	0	0	false
375	0	379	164	9006	3071	0	0	true
375	1	397	186	8066	3071	0	0	false
375	2	395	178	8091	3074	0	0	false
375	3	399	187	8061	3071	0	0	false
375	4	409	180	9035	3071	0	0	false
376	0	371	160	9006	3071	0	0	true
376	1	390	181	9012	3071	0	0	false
376	2	387	174	8082	3073	0	0	false
376	3	392	182	8071	3071	0	0	false
376	4	401	175	8085	3071	0	0	false
377	0	363	155	9006	3071	0	0	true
377	1	382	176	9047	3071	0	0	false
377	2	380	169	9025	3073	0	0	false
377	3	385	178	8086	3071	0	0	false
377	4	393	170	807	3071	0	0	false
378	0	356	150	9006	3071	0	0	true
378	1	374	171	8072	3071	0	0	false
378	2	372	164	9023	3072	0	0	false
378	3	377	173	8063	3071	0	0	false
378	4	386	165	902	3071	0	0	false
379	0	348	145	9006	3071	0	0	true
379	1	367	167	8087	3071	0	0	false
379	2	365	158	8077	3072	0	0	false
379	3	370	168	8093	3071	0	0	false
379	4	378	161	9008	3071	0	0	false
380	0	340	140	9006	3071	0	0	true
380	1	359	162	809	3071	0	0	false
380	2	357	154	8063	3072	0	0	false
380	3	362	163	9005	3071	0	0	false
380	4	370	156	9015	3071	0	0	false
381	0	333	135	9006	3071	0	0	true
381	1	352	157	8078	3071	0	0	false
381	2	350	149	9025	3072	0	0	false
381	3	355	159	9014	3071	0	0	false
381	4	363	151	8092	3071	0	0	false
382	0	325	130	9006	3071	0	0	true
382	1	344	152	8096	3071	0	0	false
382	2	342	144	8097	3071	0	0	false
382	3	347	154	8076	3071	0	0	false
382	4	355	146	8071	3071	0	0	false
383	0	317	126	9006	3071	0	0	true
383	1	337	148	809	3071	0	0	false
383	2	335	139	8071	3071	0	0	false
383	3	340	149	9049	3071	0	0	false
383	4	348	141	8099	3071	0	0	false
384	0	310	121	9006	3071	0	0	true
384	1	329	143	9011	3071	0	0	false
384	2	327	134	9041	3071	0	0	false
384	3	332	144	9004	3071	0	0	false
384	4	340	136	9001	3071	0	0	false
385	0	302	116	9006	3071	0	0	true
385	1	322	138	9024	3071	0	0	false
385	2	320	129	9031	3071	0	0	false
385	3	324	139	9048	3071	0	0	false
385	4	333	132	9037	3071	0	0	false
386	0	295	111	9006	3071	0	0	true
386	1	314	133	8097	3071	0	0	false
386	2	312	124	8098	3071	0	0	false
386	3	316	134	9029	3071	0	0	false
386	4	325	127	9021	3071	0	0	false
387	0	287	106	9006	3071	0	0	true
387	1	306	128	9041	3071	0	0	false
387	2	304	119	8076	3071	0	0	false
387	3	308	129	8068	3071	0	0	false
387	4	317	122	808	3071	0	0	false
388	0	279	101	9006	3071	0	0	true
388	1	298	123	8069	3071	0	0	false
388	2	297	115	8092	3071	0	0	false
388	3	301	124	9014	3071	0	0	false
388	4	310	117	9037	3071	0	0	false
